icp,meter,Lv circuit,DTX,ICP startdate,Icp endate,Reason
0000442788WEB91,10020333,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0000442788WEB91,10020333,T7670-U01,T7670,2023-09-19 00:00:00,,
0000442792WE3AD,10031278,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0000442792WE3AD,10031278,T7670-U01,T7670,2023-09-19 00:00:00,,
0000442797WEEE2,10018494,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0000442797WEEE2,10018494,T7670-U01,T7670,2023-09-19 00:00:00,,
0000442798WE13C,10024337,T773-U04,T773,2022-05-01 00:00:00,2023-09-19 00:00:00,tx change
0000442798WE13C,10024337,T7670-U01,T7670,2023-09-19 00:00:00,,
0000443134WED9B,10027005,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443134WED9B,10027005,T7594-U01,T7594,2022-10-06 00:00:00,,
0000443143WE50C,10031460,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443143WE50C,10031460,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443144WE8C6,10031462,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443144WE8C6,10031462,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443146WE843,10031464,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443146WE843,10031464,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443149WE79D,10031449,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443149WE79D,10031449,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443151WEF24,10033908,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443151WEF24,10033908,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443152WE3E4,10031453,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443152WE3E4,10031453,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443154WE26B,10031505,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443154WE26B,10031505,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443165WE9D6,10031448,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443165WE9D6,10031448,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443166WE516,10062700,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443166WE516,10062700,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443167WE953,10027046,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443167WE953,10027046,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443168WE68D,10031451,T1246-U02,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443168WE68D,10031451,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443175WE37B,10027007,T1246-U01,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443175WE37B,10027007,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443179WE065,10027060,T1246-U05,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443179WE065,10027060,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443182WEEA6,10027068,T1246-U05,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443182WEEA6,10027068,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443183WE2E3,10027119,T2209-U02,T2209,2022-05-01 00:00:00,2023-02-08 00:00:00,tx change
0000443183WE2E3,10027119,T7594-U05,T7594,2023-02-08 00:00:00,,
0000443184WEF29,10027073,T2209-U02,T2209,2022-05-01 00:00:00,2023-02-08 00:00:00,tx change
0000443184WEF29,10027073,T7594-U05,T7594,2023-02-08 00:00:00,,
0000443185WE36C,10027131,T2209-U02,T2209,2022-05-01 00:00:00,2023-02-08 00:00:00,tx change
0000443185WE36C,10027131,T7594-U05,T7594,2023-02-08 00:00:00,,
0000443186WEFAC,10027069,T2209-U02,T2209,2022-05-01 00:00:00,2023-02-08 00:00:00,tx change
0000443186WEFAC,10027069,T7594-U05,T7594,2023-02-08 00:00:00,,
0000443191WE8CB,10027080,T1246-U05,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443191WE8CB,10027080,T7594-U05,T7594,2022-10-06 00:00:00,,
0000443192WE40B,10047991,T1246-U05,T1246,2022-05-01 00:00:00,2022-10-06 00:00:00,tx change
0000443192WE40B,10047991,T7594-U05,T7594,2022-10-06 00:00:00,,
0000450253WE6A3,10023424,T2140-U01,T2140,2022-05-01 00:00:00,2023-09-20 00:00:00,icp decom
0000450309WE53E,10006154,T5785-U01,T5785,2022-05-01 00:00:00,2023-06-20 00:00:00,Meter change
0000450309WE53E,10075069,T5785-U01,T5785,2023-06-20 00:00:00,,
0000451479WEEC1,,T5486-U01,T5486,2022-05-01 00:00:00,2022-08-17 00:00:00,icp decom
0000452401WEB68,10016844,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452401WEB68,10016844,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452402WE7A8,10034963,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452402WE7A8,10034963,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452403WEBED,,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452403WEBED,,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452404WE627,,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452404WE627,,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452405WEA62,10017101,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452405WEA62,10017101,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452407WEAE7,10022582,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452407WEAE7,10022582,T7746-U04,T7746,2024-08-07 00:00:00,,
0000452408WE539,10022291,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452408WE539,10022291,T7746-U04,T7746,2024-08-07 00:00:00,,
0000452409WE97C,10012605,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452409WE97C,10012605,T7746-U05,T7746,2024-08-07 00:00:00,,
0000452469WE68C,10012573,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452469WE68C,10012573,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452471WEE35,10018090,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452471WEE35,10018090,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452473WEEB0,10011487,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452473WEEB0,10011487,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452474WE37A,10019027,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452474WE37A,10019027,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452475WEF3F,,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452475WEF3F,,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452476WE3FF,10013855,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452476WE3FF,10013855,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452477WEFBA,10011491,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452477WEFBA,10011491,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452479WEC21,10011486,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452479WEC21,10011486,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452480WE267,10032081,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452480WE267,10032081,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452481WEE22,10054635,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452481WEE22,10054635,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452482WE2E2,,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452482WE2E2,,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452484WE36D,10004743,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452484WE36D,10004743,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452485WEF28,10011482,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452485WEF28,10011482,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452486WE3E8,10011483,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452486WE3E8,10011483,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452487WEFAD,10004835,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452487WEFAD,10004835,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452488WE073,10011484,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452488WE073,10011484,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452490WE8CA,10011485,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452490WE8CA,10011485,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452491WE48F,10012524,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452491WE48F,10012524,T7746-U02,T7746,2024-08-07 00:00:00,,
0000452492WE84F,10011476,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452492WE84F,10011476,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452493WE40A,10016849,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452493WE40A,10016849,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452495WE585,10012604,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452495WE585,10012604,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452496WE945,10011477,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452496WE945,10011477,T7746-U03,T7746,2024-08-07 00:00:00,,
0000452497WE500,10012603,T1199-U03,T1199,2022-05-01 00:00:00,2024-08-07 00:00:00,tx change
0000452497WE500,10012603,T7746-U03,T7746,2024-08-07 00:00:00,,
0000453766WEBF1,10011514,T4941-U02,T4941,2022-05-01 00:00:00,2024-09-09 00:00:00,icp decom
0000454198WEA1B,,T3143-U04,T3143,2022-05-01 00:00:00,2022-08-22 00:00:00,icp decom
0000454315WEA0D,10011469,T3107-U06,T3107,2022-05-01 00:00:00,2023-10-04 00:00:00,tx change
0000454315WEA0D,10011469,T3148-U04,T3148,2023-10-04 00:00:00,,
0000455151WE205,10022532,T2097-U03,T2097,2022-05-01 00:00:00,2023-05-30 00:00:00,Meter change
0000455151WE205,10074563,T2097-U03,T2097,2023-05-30 00:00:00,,
0000455187WEEC8,10004632,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455187WEEC8,10004632,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455189WED53,10017929,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455189WED53,10017929,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455190WE9AF,10019799,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455190WE9AF,10019799,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455192WE92A,10027079,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455192WE92A,10027079,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455195WE4E0,10023050,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455195WE4E0,10023050,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455197WE465,10037339,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455197WE465,10037339,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455198WEBBB,10063527,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455198WEBBB,10063527,T2097-U02,T2097,2023-02-21 00:00:00,,
0000455199WE7FE,10010979,T3148-U03,T3148,2022-05-01 00:00:00,2023-02-21 00:00:00,tx change
0000455199WE7FE,10010979,T2097-U02,T2097,2023-02-21 00:00:00,,
0000463015WEC42,,T4653-U01,T4653,2022-05-01 00:00:00,2024-03-15 00:00:00,icp decom
0000463022WE670,10027392,T4653-U03,T4653,2022-05-01 00:00:00,2024-02-21 00:00:00,icp decom
0000463023WEA35,10013694,T4653-U03,T4653,2022-05-01 00:00:00,2024-02-12 00:00:00,icp decom
0000463037WE192,10021768,T3503-U03,T3503,2022-05-01 00:00:00,2023-09-22 00:00:00,icp decom
0000463038WEE4C,10023195,T3503-U03,T3503,2022-05-01 00:00:00,2024-01-12 00:00:00,icp decom
0000463301WE4E6,10063854,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463301WE4E6,10063854,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463302WE826,10026563,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463302WE826,10026563,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463304WE9A9,10026559,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463304WE9A9,10026559,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463307WE569,10017398,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463307WE569,10017398,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463308WEAB7,10026562,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463308WEAB7,10026562,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463309WE6F2,10017396,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463309WE6F2,10017396,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463310WE20E,10026560,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463310WE20E,10026560,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463312WE28B,10063855,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463312WE28B,10063855,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463313WEECE,10017399,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463313WEECE,10017399,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463314WE304,10026540,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463314WE304,10026540,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463315WEF41,10026542,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463315WEF41,10026542,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463316WE381,10025905,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463316WE381,10025905,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463317WEFC4,,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463317WEFC4,,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463319WEC5F,10025939,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463319WEC5F,10025939,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463320WE5F6,10022797,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463320WE5F6,10022797,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463321WE9B3,10025193,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463321WE9B3,10025193,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463325WE8B9,10028807,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463325WE8B9,10028807,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463326WE479,10028760,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463326WE479,10028760,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463331WE31E,,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463331WE31E,,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463332WEFDE,10025833,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463332WEFDE,10025833,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463368WE547,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463368WE547,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463369WE902,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463369WE902,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463370WEDFE,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463370WEDFE,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463371WE1BB,10025904,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463371WE1BB,10025904,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463377WE034,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463377WE034,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463379WE3AF,10022627,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463379WE3AF,10022627,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463380WEDE9,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463380WEDE9,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463381WE1AC,10025923,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463381WE1AC,10025923,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463382WED6C,,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463382WED6C,,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463384WECE3,10027581,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463384WECE3,10027581,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463386WEC66,10027595,T3569-U01,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463386WEC66,10027595,T7421-U01,T7421,2023-11-08 00:00:00,,
0000463388WEFFD,10022626,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463388WEFFD,10022626,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463390WE744,10017400,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463390WE744,10017400,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463391WEB01,10027593,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463391WEB01,10027593,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463392WE7C1,10027591,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463392WE7C1,10027591,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463393WEB84,10027594,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463393WEB84,10027594,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463395WEA0B,,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463395WEA0B,,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463397WEA8E,10026619,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463397WEA8E,10026619,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463398WE550,,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463398WE550,,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463702WE427,10022764,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463702WE427,10022764,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463705WE9ED,10022763,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463705WE9ED,10022763,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463712WEE8A,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463712WEE8A,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463715WE340,10013380,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463715WE340,10013380,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463718WEC1B,10027592,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463718WEC1B,10027592,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463725WE4B8,10025915,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463725WE4B8,10025915,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463728WEBE3,,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463728WEBE3,,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463735WEE15,10017424,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463735WEE15,10017424,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463738WE14E,10025751,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463738WE14E,10025751,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463741WEA42,10017401,T3569-U02,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463741WEA42,10017401,T7421-U02,T7421,2023-11-08 00:00:00,,
0000463745WEB48,10017397,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463745WEB48,10017397,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463751WE0EF,10022623,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463751WE0EF,10022623,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463754WEDA0,10025937,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463754WEDA0,10025937,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463758WEEBE,10005727,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463758WEEBE,10005727,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463761WE717,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463761WE717,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463764WEA58,10022760,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463764WEA58,10022760,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463768WE946,10022765,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463768WE946,10022765,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463771WEDBA,10025753,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463771WEDBA,10025753,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463774WE0F5,10045174,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463774WE0F5,10045174,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463778WE3EB,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463778WE3EB,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463779WEFAE,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463779WEFAE,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463781WEDAD,10022697,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463781WEDAD,10022697,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463784WE0E2,10025750,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463784WE0E2,10025750,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463787WEC22,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463787WEC22,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463791WE700,10027590,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463791WE700,10027590,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463794WEA4F,,T3569-U05,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463794WEA4F,,T7421-U04,T7421,2023-11-08 00:00:00,,
0000463797WE68F,10022762,T3569-U04,T3569,2022-05-01 00:00:00,2023-11-08 00:00:00,tx change
0000463797WE68F,10022762,T7421-U03,T7421,2023-11-08 00:00:00,,
0000463937WE89B,,T1873-U02,T1873,2022-05-01 00:00:00,2024-04-30 00:00:00,icp decom
0000464403WEF01,10026657,T1047-U01,T1047,2022-05-01 00:00:00,2024-02-09 00:00:00,tx change
0000464403WEF01,10026657,T7472-U01,T7472,2024-02-09 00:00:00,,
0000464405WEE8E,10033639,T1047-U01,T1047,2022-05-01 00:00:00,2024-02-09 00:00:00,tx change
0000464405WEE8E,10033639,T7472-U01,T7472,2024-02-09 00:00:00,,
0000464407WEE0B,10024786,T1047-U01,T1047,2022-05-01 00:00:00,2024-02-09 00:00:00,tx change
0000464407WEE0B,10024786,T7472-U01,T7472,2024-02-09 00:00:00,,
